47,160,8,0,0
47,160,64,0,0
47,160,120,0,0
48,160,8,0,0
48,160,64,0,0
48,160,120,0,0
49,160,8,0,0
49,160,64,0,0
49,160,120,0,0
50,160,8,0,0
50,160,64,0,0
50,160,120,0,0
154,160,120,0,0
155,160,120,0,0
156,160,120,0,0
157,160,120,0,0
158,160,120,0,0
159,160,120,0,0
160,160,120,0,0
161,160,120,0,0
162,160,64,0,0
162,160,120,0,0
163,160,64,0,0
163,160,120,0,0
164,160,64,0,0
164,160,120,0,0
165,160,64,0,0
165,160,120,0,0
167,160,64,0,0
167,104,120,0,0
167,160,120,0,0
168,160,64,0,0
168,104,120,0,0
168,160,120,0,0
169,160,64,0,0
169,104,120,0,0
169,160,120,0,0
170,160,64,0,0
170,104,120,0,0
170,160,120,0,0
171,104,64,0,0
171,160,64,0,0
171,104,120,0,0
171,160,120,0,0
172,104,64,0,0
172,160,64,0,0
172,104,120,0,0
172,160,120,0,0
173,104,64,0,0
173,160,64,0,0
173,104,120,0,0
173,160,120,0,0
174,104,64,0,0
174,160,64,0,0
174,104,120,0,0
174,160,120,0,0
175,104,64,0,0
175,160,64,0,0
175,104,120,0,0
175,160,120,0,0
176,104,64,0,0
176,160,64,0,0
176,104,120,0,0
176,160,120,0,0
177,104,64,0,0
177,160,64,0,0
177,104,120,0,0
177,160,120,0,0
178,104,64,0,0
178,160,64,0,0
178,104,120,0,0
178,160,120,0,0
179,104,64,0,0
179,160,64,0,0
179,104,120,0,0
179,160,120,0,0
180,104,64,0,0
180,160,64,0,0
180,104,120,0,0
180,160,120,0,0
181,104,64,0,0
181,160,64,0,0
181,104,120,0,0
181,160,120,0,0
182,104,64,0,0
182,160,64,0,0
182,104,120,0,0
182,160,120,0,0
184,104,64,0,0
184,160,64,0,0
184,104,120,0,0
184,160,120,0,0
185,104,64,0,0
185,160,64,0,0
185,104,120,0,0
185,160,120,0,0
186,104,64,0,0
186,160,64,0,0
186,104,120,0,0
186,160,120,0,0
187,104,64,0,0
187,160,64,0,0
187,104,120,0,0
187,160,120,0,0
188,104,64,0,0
188,160,64,0,0
188,104,120,0,0
188,160,120,0,0
189,104,64,0,0
189,160,64,0,0
189,104,120,0,0
189,160,120,0,0
190,104,64,0,0
190,160,64,0,0
190,104,120,0,0
190,160,120,0,0
191,104,64,0,0
191,160,64,0,0
191,104,120,0,0
191,160,120,0,0
192,104,8,0,0
192,160,8,0,0
192,48,64,0,0
192,104,64,0,0
192,160,64,0,0
192,48,120,0,0
192,104,120,0,0
192,160,120,0,0
193,104,8,0,0
193,160,8,0,0
193,48,64,0,0
193,104,64,0,0
193,160,64,0,0
193,48,120,0,0
193,104,120,0,0
193,160,120,0,0
194,104,8,0,0
194,160,8,0,0
194,48,64,0,0
194,104,64,0,0
194,160,64,0,0
194,48,120,0,0
194,104,120,0,0
194,160,120,0,0
195,104,8,0,0
195,160,8,0,0
195,48,64,0,0
195,104,64,0,0
195,160,64,0,0
195,48,120,0,0
195,104,120,0,0
195,160,120,0,0
197,104,8,0,0
197,160,8,0,0
197,48,64,0,0
197,104,64,0,0
197,160,64,0,0
197,48,120,0,0
197,104,120,0,0
197,160,120,0,0
198,104,8,0,0
198,160,8,0,0
198,48,64,0,0
198,104,64,0,0
198,160,64,0,0
198,48,120,0,0
198,104,120,0,0
198,160,120,0,0
199,104,8,0,0
199,160,8,0,0
199,48,64,0,0
199,104,64,0,0
199,160,64,0,0
199,48,120,0,0
199,104,120,0,0
199,160,120,0,0
200,104,8,0,0
200,160,8,0,0
200,48,64,0,0
200,104,64,0,0
200,160,64,0,0
200,48,120,0,0
200,104,120,0,0
200,160,120,0,0
201,48,8,0,0
201,104,8,0,0
201,160,8,0,0
201,48,64,0,0
201,104,64,0,0
201,160,64,0,0
201,48,120,0,0
201,104,120,0,0
201,160,120,0,0
202,48,8,0,0
202,104,8,0,0
202,160,8,0,0
202,48,64,0,0
202,104,64,0,0
202,160,64,0,0
202,48,120,0,0
202,104,120,0,0
202,160,120,0,0
203,48,8,0,0
203,104,8,0,0
203,160,8,0,0
203,48,64,0,0
203,104,64,0,0
203,160,64,0,0
203,48,120,0,0
203,104,120,0,0
203,160,120,0,0
204,48,8,0,0
204,104,8,0,0
204,160,8,0,0
204,48,64,0,0
204,104,64,0,0
204,160,64,0,0
204,48,120,0,0
204,104,120,0,0
204,160,120,0,0
205,48,8,0,0
205,104,8,0,0
205,160,8,0,0
205,48,64,0,0
205,104,64,0,0
205,160,64,0,0
205,48,120,0,0
205,104,120,0,0
205,160,120,0,0
206,48,8,0,0
206,104,8,0,0
206,160,8,0,0
206,48,64,0,0
206,104,64,0,0
206,160,64,0,0
206,48,120,0,0
206,104,120,0,0
206,160,120,0,0
207,48,8,0,0
207,104,8,0,0
207,160,8,0,0
207,48,64,0,0
207,104,64,0,0
207,160,64,0,0
207,48,120,0,0
207,104,120,0,0
207,160,120,0,0
208,48,8,0,0
208,104,8,0,0
208,160,8,0,0
208,48,64,0,0
208,104,64,0,0
208,160,64,0,0
208,48,120,0,0
208,104,120,0,0
208,160,120,0,0
209,48,8,0,0
209,104,8,0,0
209,48,64,0,0
209,104,64,0,0
209,160,64,0,0
209,48,120,0,0
209,104,120,0,0
209,160,120,0,0
210,48,8,0,0
210,104,8,0,0
210,48,64,0,0
210,104,64,0,0
210,160,64,0,0
210,48,120,0,0
210,104,120,0,0
210,160,120,0,0
211,48,8,0,0
211,104,8,0,0
211,48,64,0,0
211,104,64,0,0
211,160,64,0,0
211,48,120,0,0
211,104,120,0,0
211,160,120,0,0
212,48,8,0,0
212,104,8,0,0
212,48,64,0,0
212,104,64,0,0
212,160,64,0,0
212,48,120,0,0
212,104,120,0,0
212,160,120,0,0
214,160,8,0,0
214,48,64,0,0
214,104,64,0,0
214,160,64,0,0
214,48,120,0,0
214,104,120,0,0
214,160,120,0,0
215,160,8,0,0
215,48,64,0,0
215,104,64,0,0
215,160,64,0,0
215,48,120,0,0
215,104,120,0,0
215,160,120,0,0
216,160,8,0,0
216,48,64,0,0
216,104,64,0,0
216,160,64,0,0
216,48,120,0,0
216,104,120,0,0
216,160,120,0,0
217,160,8,0,0
217,48,64,0,0
217,104,64,0,0
217,160,64,0,0
217,48,120,0,0
217,104,120,0,0
217,160,120,0,0
218,160,8,0,0
218,48,64,0,0
218,104,64,0,0
218,160,64,0,0
218,48,120,0,0
218,104,120,0,0
218,160,120,0,0
219,160,8,0,0
219,48,64,0,0
219,104,64,0,0
219,160,64,0,0
219,48,120,0,0
219,104,120,0,0
219,160,120,0,0
220,160,8,0,0
220,48,64,0,0
220,104,64,0,0
220,160,64,0,0
220,48,120,0,0
220,104,120,0,0
220,160,120,0,0
221,160,8,0,0
221,48,64,0,0
221,104,64,0,0
221,160,64,0,0
221,48,120,0,0
221,104,120,0,0
221,160,120,0,0
222,48,8,0,0
222,104,8,0,0
222,160,8,0,0
222,48,64,0,0
222,104,64,0,0
222,160,64,0,0
222,48,120,0,0
222,104,120,0,0
222,160,120,0,0
223,48,8,0,0
223,104,8,0,0
223,160,8,0,0
223,48,64,0,0
223,104,64,0,0
223,160,64,0,0
223,48,120,0,0
223,104,120,0,0
223,160,120,0,0
224,48,8,0,0
224,104,8,0,0
224,160,8,0,0
224,48,64,0,0
224,104,64,0,0
224,160,64,0,0
224,48,120,0,0
224,104,120,0,0
224,160,120,0,0
225,48,8,0,0
225,104,8,0,0
225,160,8,0,0
225,48,64,0,0
225,104,64,0,0
225,160,64,0,0
225,48,120,0,0
225,104,120,0,0
