frame,cls,conf,x,y,w,h
59.0,0.0,0.2933831214904785,241.36557006835938,221.28952026367188,77.605712890625,37.42094421386719
60.0,0.0,0.2736782431602478,241.1259307861328,221.25747680664062,77.74960327148438,37.48504638671875
85.0,0.0,0.3195541799068451,311.1046447753906,193.0484619140625,17.79071044921875,40.515625
86.0,0.0,0.3137967586517334,311.1035461425781,192.9961700439453,17.79290771484375,40.3980712890625
199.0,0.0,0.25148341059684753,201.74266052246094,197.6205596923828,83.76290893554688,45.774810791015625
201.0,0.0,0.6041649580001831,209.80355834960938,195.4084930419922,86.03466796875,45.252716064453125
202.0,0.0,0.8458399772644043,212.7731170654297,193.73831176757812,83.62979125976562,45.947021484375
203.0,0.0,0.7162516713142395,214.92044067382812,194.19671630859375,80.86660766601562,44.9259033203125
204.0,0.0,0.6128523945808411,218.16856384277344,191.9126739501953,77.32376098632812,41.96429443359375
205.0,0.0,0.261008620262146,218.44882202148438,190.68051147460938,71.6866455078125,40.51470947265625
206.0,0.0,0.29324209690093994,222.12747192382812,189.69976806640625,71.10418701171875,41.578155517578125
240.0,0.0,0.5264489650726318,305.51593017578125,154.09060668945312,28.968170166015625,27.59576416015625
241.0,0.0,0.460258811712265,306.528076171875,153.72897338867188,26.943878173828125,27.90234375
242.0,0.0,0.4336153566837311,307.13934326171875,153.78207397460938,25.7213134765625,29.22625732421875
